url,name,cost,value,value_type,category_chain,image_id
https://eda.yandex.ru/retail/lenta/product/ccf39545-2552-4cac-9b02-90ef658464bc?placeSlug=lenta_quwrh,Молоко пастеризованное Домик в деревне 2.5% 930мл,69.0,930.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",1ce0a061-d891-5d03-8334-20c6b96659a1
https://eda.yandex.ru/retail/lenta/product/ff4f4b1f-23a2-48b1-a51e-2b1cb00f1db8?placeSlug=lenta_quwrh,Молоко пастеризованное Простоквашино 25%,74.0,930.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",7d94a6cf-504d-507a-899e-49fd1ec23d2f
https://eda.yandex.ru/retail/lenta/product/2831e5f7-9ac0-47a2-85e9-0138cd74f9db?placeSlug=lenta_quwrh,Молоко пастеризованное Домик в деревне 3.7% 14л,138.0,1.0,,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",3e581771-7ea3-5588-9b03-93f5c0623f8a
https://eda.yandex.ru/retail/lenta/product/0a2887cf-f3c2-4f4e-a8a4-d63494a2099c?placeSlug=lenta_quwrh,Молоко пастеризованное Домик в деревне 2.5%,119.0,1.0,,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",6aefae59-e109-5cb2-aaef-5c2489c3699c
https://eda.yandex.ru/retail/lenta/product/025dc66e-ee0e-4470-a08c-dd48a5299a7a?placeSlug=lenta_quwrh,Молоко пастеризованное Домик в деревне 3.4-4.5% 930мл,95.0,930.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",067e81ad-3ee0-513e-be99-4a3f274ddba4
https://eda.yandex.ru/retail/lenta/product/e8567aa5-f414-47db-bff3-bd10538f9ced?placeSlug=lenta_quwrh,Молоко пастеризованное Простоквашино отборное нормализованное от 3.4% до 4.5%,86.0,930.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",f36b30cc-13c8-5ebe-a711-32c9359356a6
https://eda.yandex.ru/retail/lenta/product/bc2d6e9e-47e5-4d3e-871a-7e5d78b54aca?placeSlug=lenta_quwrh,Молоко Лента 2.5% питьевое пастеризованное ,69.0,900.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",1eead49a-91be-5b5e-8db8-3cacb4974a31
https://eda.yandex.ru/retail/lenta/product/a6872746-d372-4427-9f19-06fc81c9900a?placeSlug=lenta_quwrh,Молоко пастеризованное BONVIDA 25% без змж,113.0,1.0,,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",750caee5-55c3-53c3-baa3-e81fa2a7681f
https://eda.yandex.ru/retail/lenta/product/859322fe-77aa-484f-bdae-816f8a650cbc?placeSlug=lenta_quwrh,Молоко Лакт пастеризованное 25%,73.0,930.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",37f2abb7-8f6e-5dd3-8aa5-802db1a2f8a9
https://eda.yandex.ru/retail/lenta/product/946988e7-61a3-413c-95f9-43de2c28739e?placeSlug=lenta_quwrh,Молоко пастеризованное Bonvida 3.2% без змж,125.0,1.0,,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",5d03eb7c-99e7-5787-bc66-58bc369e4ae9
https://eda.yandex.ru/retail/lenta/product/3808336e-72be-41d1-8fbc-efb2c3b346b4?placeSlug=lenta_quwrh,Молоко Томское молоко пастеризованное 25%,113.0,1.0,,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",bbf9ff55-836d-5427-8ca6-95c5fbfe0112
https://eda.yandex.ru/retail/lenta/product/6074cd2b-26b4-4493-bf96-0453413b0d4b?placeSlug=lenta_quwrh,Молоко Деревенское молочко пастеризованное 25%,69.0,900.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",6c55ed25-950e-5467-a21a-bc8825149930
https://eda.yandex.ru/retail/lenta/product/2c5f65bf-3e81-4fa7-ac07-1c4352730f10?placeSlug=lenta_quwrh,Молоко Лента 32% питьевое пастеризованное ,83.0,827.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",976b637d-d2cd-5d07-9635-173cafc460c6
https://eda.yandex.ru/retail/lenta/product/24886716-cbb4-4dc0-9721-8084eaa702c2?placeSlug=lenta_quwrh,Молоко Томское молоко пастеризованное 2.5% пластиковая канистра,170.0,2.0,l,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",7319ec08-6590-55b3-bf0d-78f1c357f019
https://eda.yandex.ru/retail/lenta/product/502b8bc0-5dd1-4eb1-9231-d77a7657fcdf?placeSlug=lenta_quwrh,Молоко Томское молоко пастеризованное 3.2%,136.0,1.0,,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",2f3e31eb-b010-5204-9f7a-2324ed563cfe
https://eda.yandex.ru/retail/lenta/product/95fa29a0-20d5-44f5-ba9a-23c624a584cf?placeSlug=lenta_quwrh,Молоко Томское молоко пастеризованное 3.2% пластиковая канистра,186.0,2.0,l,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",62211c2b-c8eb-5d6b-85d1-309bef13370e
https://eda.yandex.ru/retail/lenta/product/695d1557-36f1-497a-b25d-c51f41ac228f?placeSlug=lenta_quwrh,Молоко питьевое Томское Молоко пастеризованное 25%,59.0,500.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",73d595e8-ca57-557b-8bc3-64261151ac80
https://eda.yandex.ru/retail/lenta/product/0b18abb7-22be-470d-be24-a34b0caa09fc?placeSlug=lenta_quwrh,Молоко Томское молоко отборное пастеризованное 6%,106.0,500.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",02c931a8-81e1-5d85-883d-12c4b43b6a17
https://eda.yandex.ru/retail/lenta/product/111f9de0-3997-4e8d-b739-bd7d66167f5d?placeSlug=lenta_quwrh,Молоко Деревенское молочко пастеризованное 3.2%,69.0,900.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",eddaa249-5f42-5d54-bb2f-60df899b92f8
https://eda.yandex.ru/retail/lenta/product/eb9a7a12-c2b3-46ff-b6f8-f76ca97129db?placeSlug=lenta_quwrh,Молоко Деревенское молочко пастеризованное 2.5%,81.0,850.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",750ef464-00f8-5cfb-9d7f-322a64946cdc
https://eda.yandex.ru/retail/lenta/product/de417c60-abc9-4940-9ef6-526c4a78cac8?placeSlug=lenta_quwrh,Молоко Фермерское Летнее пастеризованное 15%,85.0,930.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",946eb8de-eff8-52f5-8bb2-8d250989c1d1
https://eda.yandex.ru/retail/lenta/product/91372270-c95f-4082-a3e8-94fb301b76f1?placeSlug=lenta_quwrh,Молоко Томское молоко пастеризованное 3.2%,85.0,900.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",2f3e31eb-b010-5204-9f7a-2324ed563cfe
https://eda.yandex.ru/retail/lenta/product/6ef0ab44-2489-4cb4-91f8-d93136c12f9e?placeSlug=lenta_quwrh,Молоко Деревенское молочко пастеризованное 32%,133.0,1.0,,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",34baa456-5c34-5c76-be81-88b0b4ff786b
https://eda.yandex.ru/retail/lenta/product/6bc31e99-4cd7-4542-8cbd-c9b8f58ccbc0?placeSlug=lenta_quwrh,Молоко Томское молоко пастеризованное 2.5%,85.0,900.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",ab1e18e6-1734-5c86-a277-9639ea3f4824
https://eda.yandex.ru/retail/lenta/product/8979cd12-6e03-432f-a825-e2e7813d1e35?placeSlug=lenta_quwrh,Молоко Алтайская Буренка пастеризованное 2.5%,83.0,850.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",aa5a9b23-5bca-5055-9327-bd60aa4e9eb8
https://eda.yandex.ru/retail/lenta/product/793bb7cb-7b69-4830-98c3-5952cfb7c4af?placeSlug=lenta_quwrh,Молоко Томское молоко пастеризованное 2.5%,101.0,900.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",ab1e18e6-1734-5c86-a277-9639ea3f4824
https://eda.yandex.ru/retail/lenta/product/18d8b5c5-cbec-40fe-9280-77a6e38e7c73?placeSlug=lenta_quwrh,Молоко Молочная сказка Отборное Алтайское пастеризованное 3.5%,165.0,1.0,,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",73af5c25-1102-5645-b293-df89a30c4f67
https://eda.yandex.ru/retail/lenta/product/e1fcd01b-1fc8-4676-95c8-5b8b144def16?placeSlug=lenta_quwrh,Молоко Алтайская Буренка пастеризованное 3.2%,96.0,930.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",f2b42ad8-a058-5e0e-992e-5df887cf6e9d
https://eda.yandex.ru/retail/lenta/product/9972e623-8290-4073-8602-1f916e64e5b6?placeSlug=lenta_quwrh,Молоко пастеризованное ДЕРЕВЕНСКОЕ МОЛОЧКО 35% ГОСТ без змж,81.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",c71a49b2-af4f-5d25-b173-6fb0111f815b
https://eda.yandex.ru/retail/lenta/product/ba4d0f0e-b27d-4078-b757-959f01be84d0?placeSlug=lenta_quwrh,Молоко Молочная сказка пастеризованное 2.5%,91.0,900.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",0cc124e1-360a-5033-9450-74302668effa
https://eda.yandex.ru/retail/lenta/product/c65c8e5c-b558-426c-84a9-ed3cb6bca2ae?placeSlug=lenta_quwrh,Молоко Деревенское молочко пастеризованное отборное 6%,96.0,930.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",94ac7665-7e60-5c12-bcf8-c280b3a390fe
https://eda.yandex.ru/retail/lenta/product/38c302b2-bbc4-4ec0-bafe-3e2ba9612243?placeSlug=lenta_quwrh,Молоко пастеризованное ДЕРЕВЕНСКОЕ МОЛОЧКО 35% ГОСТ без змж,59.0,500.0,ml,"['Молоко и яйца', 'Молоко', 'Пастеризованное']",c71a49b2-af4f-5d25-b173-6fb0111f815b
https://eda.yandex.ru/retail/lenta/product/77d9143a-9e48-4b6d-9673-518c50a36fcb?placeSlug=lenta_quwrh,Молоко стерилизованное Домик в деревне 3.2% 950г,96.0,950.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",b3274210-ecc6-5683-84c5-26dfe9dd3849
https://eda.yandex.ru/retail/lenta/product/90050415-81b0-43b9-8e17-eb6e5a9238cb?placeSlug=lenta_quwrh,Молоко ультрапастеризованное Домик в деревне 25%,96.0,950.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",4c28675b-9593-577f-9eeb-0973d69b6c3d
https://eda.yandex.ru/retail/lenta/product/c368a27b-3ae6-450c-baa8-11b37467d753?placeSlug=lenta_quwrh,Молоко ультрапастеризованное Эконива 32%,96.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",44ddd6ca-ae91-517f-a7b7-09931be8f8af
https://eda.yandex.ru/retail/lenta/product/71ad291a-f630-47f4-86d5-c07b52e4d84a?placeSlug=lenta_quwrh,Молоко Село Зелёное ультрапастеризованное 2.5%,89.0,950.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",6f537d60-7c3d-5f3d-b179-5a3c2e24694c
https://eda.yandex.ru/retail/lenta/product/5c979264-11a0-45aa-93f5-3c752d236356?placeSlug=lenta_quwrh,Молоко питьевое Село Зелёное ультрапастеризованное безлактозное 18% ,114.0,950.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",6c2d7d87-6b87-5fe9-bfab-570a06b558c5
https://eda.yandex.ru/retail/lenta/product/dbbaf054-d40e-443d-94de-f4b7de92c143?placeSlug=lenta_quwrh,Молоко стерилизованное Домик в деревне 0.5% 950г,107.0,950.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",ce430617-cea5-5da8-a2f0-e4a412b2aa10
https://eda.yandex.ru/retail/lenta/product/11edf8d4-ebd0-4fc5-a7d8-d09fe1ff8f37?placeSlug=lenta_quwrh,Молоко ультрапастеризованное ЛЕНТА 25% без змж,83.0,950.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",bde319af-3399-5e81-8fe5-6e18583b6bba
https://eda.yandex.ru/retail/lenta/product/75e26529-38a2-447e-948b-362839c67d90?placeSlug=lenta_quwrh,Молоко ультрапастеризованное Bonvida Для капучино 35% без змж 200мл,38.0,200.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",939a3736-9946-5099-af9e-de61a6cca4a2
https://eda.yandex.ru/retail/lenta/product/7cba212d-2b33-42d8-8029-d9a231f4787a?placeSlug=lenta_quwrh,Молоко ультрапастеризованное ЛЕНТА отборное с витаминами 34–42% без змж,100.0,950.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",a1d68e65-dbce-507b-8bef-5f8d8c45aac7
https://eda.yandex.ru/retail/lenta/product/2f0c284c-af3c-4390-b478-b8acf8525f37?placeSlug=lenta_quwrh,Молоко стерилизованное Домик в деревне 6% 950г,164.0,950.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",ea248a90-d21e-578d-9b98-a15b1edb0ee1
https://eda.yandex.ru/retail/lenta/product/00ed8bd0-2df6-4b68-9886-a3429d6a84ac?placeSlug=lenta_quwrh,Молоко для капучино 32% ТМ Домик в деревне,119.0,925.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",24cd1d67-d46f-586a-b8b7-0320c2ea42b4
https://eda.yandex.ru/retail/lenta/product/e88e1fd0-1155-48b5-b152-8eae6f5abe2d?placeSlug=lenta_quwrh,Молоко козье ультрапастеризованное 28-56% Село Зеленое,153.0,487.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",1f0a3384-1e06-571c-8f2c-fae619444ef3
https://eda.yandex.ru/retail/lenta/product/5b048697-1e73-45bc-892e-e7d13b6a9e22?placeSlug=lenta_quwrh,Молоко козье Село Зелёное цельное ультрапастеризованное 2.8-5.6%,68.0,200.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",c1483c23-cb1f-578b-b9dd-8fcf37a9dda2
https://eda.yandex.ru/retail/lenta/product/18a6d671-1c71-42b9-999c-b54c4bd427d6?placeSlug=lenta_quwrh,Молоко ультрапастеризованное для капучино BONVIDA 35% без змж,113.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",1eec1480-0547-5b5d-b0a7-fa3ef5f4f16c
https://eda.yandex.ru/retail/lenta/product/4b6bb1a0-d038-4703-a364-11c2900fbbf8?placeSlug=lenta_quwrh,Молоко для детей Юни ультрапастеризованное 2.5%,37.0,200.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",266faf76-b3d1-5f89-86da-b0f306567765
https://eda.yandex.ru/retail/lenta/product/1a5625a3-d3a4-4e69-aec1-a56bbe9d5fbe?placeSlug=lenta_quwrh,Молоко Село Зелёное ультрапастеризованное 3.2%,117.0,950.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",1713225c-4fcb-56e8-a885-b4d6933d7989
https://eda.yandex.ru/retail/lenta/product/93e157de-f8f7-4155-b663-c30fcf187109?placeSlug=lenta_quwrh,Молоко ультрапастеризованное Parmalat 3.5%,134.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",ef60f5cf-67d1-5308-ba28-7e527c3ec0e7
https://eda.yandex.ru/retail/lenta/product/e374440f-0c19-4dee-977b-e939dc0901dc?placeSlug=lenta_quwrh,Молоко ультрапастеризованное Parmalat 18%,129.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",5e77e39c-915e-5657-a99a-40809974ab85
https://eda.yandex.ru/retail/lenta/product/29862221-ab37-4a25-83df-209b3e732f7b?placeSlug=lenta_quwrh,Молоко Большая Кружка ультрапастеризованное 2.5%,263.0,1.0,,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",1add7a5d-35ac-50f3-9394-e439fd19356b
https://eda.yandex.ru/retail/lenta/product/c1e7ba38-d0a7-45fc-bcb8-4f78c4978b21?placeSlug=lenta_quwrh,Молоко для капучино Петмол Barista ультрапастеризованное 32%,159.0,950.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",5c981b68-81a8-5224-b4a3-aa453c59e422
https://eda.yandex.ru/retail/lenta/product/a070be17-2a37-448f-8977-2c2d9bdcae45?placeSlug=lenta_quwrh,Молоко ультрапастеризованное PARMALAT 05% без змж,122.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",e467c71f-7da9-5162-8b89-83b7f1496ec3
https://eda.yandex.ru/retail/lenta/product/4d678254-bf18-44ec-b4e0-95f9d45c5c53?placeSlug=lenta_quwrh,Молоко ультрапастеризованное Parmalat 35%,44.0,200.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",c81d9653-7eaa-57eb-a25b-c6f70e3a1f4b
https://eda.yandex.ru/retail/lenta/product/8204b89d-b35f-4ca3-a1ea-f8ed87f3026e?placeSlug=lenta_quwrh,Молоко ультрапастеризованное 25% «Простоквашино»,122.0,950.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",a7a112c3-ec0f-54e1-b1d5-37b9c9f493e7
https://eda.yandex.ru/retail/lenta/product/acacbbc0-1cef-4836-ba72-a12f2246a2da?placeSlug=lenta_quwrh,Молоко Простоквашино ультрапастеризованное 3.2%,147.0,950.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",30f0c4f6-f6b2-58ee-b22a-6b42d65fc673
https://eda.yandex.ru/retail/lenta/product/21c0bee6-b5fa-48fa-9d5a-256dd7b3eb07?placeSlug=lenta_quwrh,Молоко Большая Кружка ультрапастеризованное 2.5%,183.0,1.0,,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",1add7a5d-35ac-50f3-9394-e439fd19356b
https://eda.yandex.ru/retail/lenta/product/7184e61d-6777-4dd4-9284-a1a9f795c351?placeSlug=lenta_quwrh,Молоко 365 дней ультрапастеризованное 1.5%,43.0,500.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",ad24162a-e705-5292-93e5-832f6ba7ffd8
https://eda.yandex.ru/retail/lenta/product/d229ec59-1f89-49d8-aeb4-0e28f69f39ae?placeSlug=lenta_quwrh,Молоко Молочная сказка 2.5%,80.0,900.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",31ffe98e-c69a-5741-8f74-e52d63fd2d38
https://eda.yandex.ru/retail/lenta/product/a93f3c4b-e6b6-42fa-9717-90dc4386fb95?placeSlug=lenta_quwrh,Молоко ультрапастеризованное Белый город 32%,117.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",6bbed094-ed08-5d2b-a8dc-86411836a58e
https://eda.yandex.ru/retail/lenta/product/df81e440-2762-4d62-b87f-e3b92316931e?placeSlug=lenta_quwrh,  Молоко ультрапастеризованное Скоморошкино 25% без змж,63.0,500.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",327a8d9f-831d-5358-8100-ed0b678e43c9
https://eda.yandex.ru/retail/lenta/product/6a4a0ab1-8b14-450e-a40c-7de779e79d3c?placeSlug=lenta_quwrh,Молоко Белый Город ультрапастеризованное 2.5%,105.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",34b5ba6c-b475-597d-9480-fd8cc3e10ae4
https://eda.yandex.ru/retail/lenta/product/1996e567-2ecc-438f-9d62-f705ed745994?placeSlug=lenta_quwrh,Молоко ультрапастеризованное МОЛОЧНАЯ СКАЗКА 32% без змж,90.0,900.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",46f919b5-6739-54fd-b14a-8d6e9f53a418
https://eda.yandex.ru/retail/lenta/product/0685faf7-bd08-45db-a613-7ccce200ff38?placeSlug=lenta_quwrh,Молоко ультрапастеризованное СКОМОРОШКИНО 32% без змж,69.0,500.0,ml,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",b5ad4777-f49d-52e6-ac2e-b264d75bb487
https://eda.yandex.ru/retail/lenta/product/a202aafd-22ab-4ee4-90b8-4b42cecf0e58?placeSlug=lenta_quwrh,Молоко Белый город ультрапастеризованное ГОСТ 3.5%,117.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",783b7f09-aed0-5d86-9466-a15ed0d16b22
https://eda.yandex.ru/retail/lenta/product/a78977ba-33e3-4ff1-8a47-0bdf1edbe59b?placeSlug=lenta_quwrh,Молоко Белый Город ультрапастеризованное 1.5%,103.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Ультрапастеризованное']",e70e8743-d0b0-5582-9640-fb3150f0a47d
https://eda.yandex.ru/retail/lenta/product/3db61a5e-1ce9-45a3-a37a-f044b443111b?placeSlug=lenta_quwrh,Молоко стерилизованное Домик в деревне 1.5% 950г,97.0,924.0,ml,"['Молоко и яйца', 'Молоко', 'Стерилизованное']",692c6927-ed3a-5270-aba0-a59da05abca9
https://eda.yandex.ru/retail/lenta/product/3e4b8fe4-e4c2-478a-9b17-32c1dcf90c2d?placeSlug=lenta_quwrh,Молоко Модест стерилизованное 3.5%,54.0,200.0,ml,"['Молоко и яйца', 'Молоко', 'Стерилизованное']",932b366e-0a72-5f79-82cd-b74d2436fea2
https://eda.yandex.ru/retail/lenta/product/c37b9c11-4875-46bb-b40b-da15ae184144?placeSlug=lenta_quwrh,Молоко безлактозное Простоквашино 15%,125.0,970.0,ml,"['Молоко и яйца', 'Молоко', 'Без лактозы']",19bf9535-d27d-582e-afb4-37fb25c6f56f
https://eda.yandex.ru/retail/lenta/product/77b6b7b8-c4b0-49ec-bff8-119ebe202604?placeSlug=lenta_quwrh,Молоко Parmalat Comfort Безлактозное 1.8%,162.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Без лактозы']",f06c8dd9-fb34-5e16-8505-adf78a930679
https://eda.yandex.ru/retail/lenta/product/ac066269-ca2d-4818-87dd-3bd670068c74?placeSlug=lenta_quwrh,Молоко топлёное Простоквашино 32%,117.0,930.0,ml,"['Молоко и яйца', 'Молоко', 'Топленое']",d44511fd-d448-5fe8-8e2a-a518839b63d4
https://eda.yandex.ru/retail/lenta/product/8b9a22d1-2e65-4b5f-946a-e2fa4bd23291?placeSlug=lenta_quwrh,Молоко ТС Лента топлёное ультрапастеризованное 3.2%,128.0,950.0,ml,"['Молоко и яйца', 'Молоко', 'Топленое']",84b86820-e5a6-51c9-abc0-fd99b3ae46b7
https://eda.yandex.ru/retail/lenta/product/819576d1-bf76-409e-be0d-52dc3255fa2e?placeSlug=lenta_quwrh,Молоко топленое Томское молоко 4%,117.0,900.0,ml,"['Молоко и яйца', 'Молоко', 'Топленое']",e89ae179-122f-5f2d-846d-12df3b7201c5
https://eda.yandex.ru/retail/lenta/product/a3f4f702-339f-4368-970d-1341d3a2772f?placeSlug=lenta_quwrh,Молоко Деревенское молочко топленое 4%,101.0,850.0,ml,"['Молоко и яйца', 'Молоко', 'Топленое']",cbb64147-6b60-51c5-9f30-ab1baa14c8df
https://eda.yandex.ru/retail/lenta/product/17e57fec-1194-469c-a4a8-8742577825ce?placeSlug=lenta_quwrh,Напиток кокосовый Aroy-D Original 17-19%,138.0,250.0,ml,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",cb7b438a-0d38-5e2a-97c1-586c0d27978f
https://eda.yandex.ru/retail/lenta/product/51733fbd-8b1b-4f4e-b4ab-77e9169fffd9?placeSlug=lenta_quwrh,Напиток растительный Planto Миндальный,184.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",a4bcd9bd-295c-5d77-b5f2-87869e58d3da
https://eda.yandex.ru/retail/lenta/product/b1329fd6-c887-4b51-8622-b8d5d7ec0a88?placeSlug=lenta_quwrh,Напиток кокосовый Planto Barista с соей,221.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",3fc671a1-8bed-5837-97f0-321e3d312d0f
https://eda.yandex.ru/retail/lenta/product/a53e89c1-d48c-4ef8-9751-28e387f7adaf?placeSlug=lenta_quwrh,Напиток растительный Planto Соево-банановый ,195.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",725863da-12e3-5fee-a866-2f8e18d29132
https://eda.yandex.ru/retail/lenta/product/6b965f80-bc9b-46ad-83f9-23eabe5ef405?placeSlug=lenta_quwrh,Напиток Planto кокосовый обогащенный кальцием ,184.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",3dbb544e-8f74-52a6-8d5f-6fcf6597299d
https://eda.yandex.ru/retail/lenta/product/31a0d446-4835-4201-a384-7e7020c3efcd?placeSlug=lenta_quwrh,Напиток соевый Green Milk банан,125.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",aa65e03f-6999-5de0-83ef-a1ab31a0d856
https://eda.yandex.ru/retail/lenta/product/28876c95-6142-4d45-8d14-669d304f9be1?placeSlug=lenta_quwrh,Напиток растительный Planto фундук пекан ,181.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",aacad459-6b36-59f0-b4a7-4b6bdbf2897e
https://eda.yandex.ru/retail/lenta/product/9d42f447-04b0-41e7-82ac-80d06bfeef45?placeSlug=lenta_quwrh,Напиток миндальный Planto Almond Barista обогащенный кальцием 1 л,226.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",d4834efa-4a57-593e-a724-b20efbf9d6e0
https://eda.yandex.ru/retail/lenta/product/3fbeefa0-c4fd-41e6-8ef8-077710f46be5?placeSlug=lenta_quwrh,Напиток растительный Planto Кокосовый с рисом,170.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",c0abed89-4bf2-5c71-821f-a6aa65453813
https://eda.yandex.ru/retail/lenta/product/d5d94f2d-34c2-418b-af15-8d221b5810bf?placeSlug=lenta_quwrh,Напиток соевый Planto Aroma Ванильный пломбир 1л Россия,200.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",f01aaee5-7005-5c8a-ad6b-148c5f1f33c2
https://eda.yandex.ru/retail/lenta/product/ab8bf22d-7473-42f9-ae99-ad3264345639?placeSlug=lenta_quwrh,Кокосовый напиток Green Milk Coconut Professional на соевой основе,162.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",a0bfc1c5-369d-591d-807d-c1782b3e35eb
https://eda.yandex.ru/retail/lenta/product/823b7773-0ca4-4ac9-ab8f-778f14010f75?placeSlug=lenta_quwrh,Напиток соевый растительный Green Milk клубника,114.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",d072d4e3-7159-5847-8881-1950914dbb10
https://eda.yandex.ru/retail/lenta/product/98658a56-759b-4121-a637-605b445b5ae9?placeSlug=lenta_quwrh,Напиток ячменно-нутовый Green Milk Кокос,125.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",de032817-f493-53bb-921c-2ae92eb338b2
https://eda.yandex.ru/retail/lenta/product/bdf165b1-cf28-4e99-aaab-e70947047abb?placeSlug=lenta_quwrh,Напиток растительный Planto миндальный ,173.0,1.0,l,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",3c8c822c-0b8c-56b8-b2be-5907ee1f0d28
https://eda.yandex.ru/retail/lenta/product/8dfff18e-0755-4b43-ad8f-fbcdf2cd042c?placeSlug=lenta_quwrh,Напиток овсяный Nemoloko Шоколадный,34.0,200.0,ml,"['Молоко и яйца', 'Молоко', 'Растительные напитки']",ec96f873-5ce3-5da4-81df-2a122e9deaaf
